userId:0,serialNumber:T2020080220343435672533950804183,cardNumber:6212261202030400000,dealTime:20200802210217420,InOrOut:0	
userId:708,serialNumber:T2020080220343452157068200413431,cardNumber:6212261202030400708,dealTime:20200802205402522,InOrOut:0	
userId:709,serialNumber:T2020080220343452247073931071015,cardNumber:6212261202030400709,dealTime:20200802210925522,InOrOut:0	
userId:710,serialNumber:T2020080220343452279062556734706,cardNumber:6212261202030400710,dealTime:20200802203543522,InOrOut:0	
userId:711,serialNumber:T2020080220343452299062705923159,cardNumber:6212261202030400711,dealTime:20200802210435522,InOrOut:1	
userId:712,serialNumber:T2020080220343452269069579839656,cardNumber:6212261202030400712,dealTime:20200802204508522,InOrOut:0	
userId:713,serialNumber:T2020080220343452229082892004250,cardNumber:6212261202030400713,dealTime:20200802205903522,InOrOut:0	
userId:714,serialNumber:T2020080220343452289010343670710,cardNumber:6212261202030400714,dealTime:20200802213352522,InOrOut:0	
userId:715,serialNumber:T2020080220343452219017810335971,cardNumber:6212261202030400715,dealTime:20200802203922522,InOrOut:1	
userId:716,serialNumber:T2020080220343452239062585924906,cardNumber:6212261202030400716,dealTime:20200802204452522,InOrOut:1	
userId:717,serialNumber:T2020080220343452309051446821284,cardNumber:6212261202030400717,dealTime:20200802204008523,InOrOut:1	
userId:718,serialNumber:T2020080220343452359031388501577,cardNumber:6212261202030400718,dealTime:20200802212540523,InOrOut:1	
userId:719,serialNumber:T2020080220343452349073581590161,cardNumber:6212261202030400719,dealTime:20200802211841523,InOrOut:0	
userId:720,serialNumber:T2020080220343452376043238963918,cardNumber:6212261202030400720,dealTime:20200802211355523,InOrOut:1	
userId:721,serialNumber:T2020080220343452396087025264749,cardNumber:6212261202030400721,dealTime:20200802204834523,InOrOut:1	
userId:722,serialNumber:T2020080220343452366039621523449,cardNumber:6212261202030400722,dealTime:20200802204425523,InOrOut:0	
userId:723,serialNumber:T2020080220343452326078568519685,cardNumber:6212261202030400723,dealTime:20200802204751523,InOrOut:1	
userId:724,serialNumber:T2020080220343452386062449174437,cardNumber:6212261202030400724,dealTime:20200802211108523,InOrOut:0	
userId:725,serialNumber:T2020080220343452316016447811577,cardNumber:6212261202030400725,dealTime:20200802212527523,InOrOut:0	
userId:726,serialNumber:T2020080220343452336031653444303,cardNumber:6212261202030400726,dealTime:20200802211221523,InOrOut:1	
userId:727,serialNumber:T2020080220343452306076429682542,cardNumber:6212261202030400727,dealTime:20200802212239523,InOrOut:1	
userId:728,serialNumber:T2020080220343452456017896323820,cardNumber:6212261202030400728,dealTime:20200802203726524,InOrOut:1	
userId:729,serialNumber:T2020080220343452446039849590151,cardNumber:6212261202030400729,dealTime:20200802210045524,InOrOut:1	
userId:730,serialNumber:T2020080220343452472063384552796,cardNumber:6212261202030400730,dealTime:20200802205200524,InOrOut:1	
userId:731,serialNumber:T2020080220343452492077742951566,cardNumber:6212261202030400731,dealTime:20200802205036524,InOrOut:0	
userId:732,serialNumber:T2020080220343452462068066222007,cardNumber:6212261202030400732,dealTime:20200802213035524,InOrOut:1	
userId:733,serialNumber:T2020080220343452422068786287036,cardNumber:6212261202030400733,dealTime:20200802213417524,InOrOut:0	
userId:734,serialNumber:T2020080220343452482049720266616,cardNumber:6212261202030400734,dealTime:20200802204907524,InOrOut:0	
userId:735,serialNumber:T2020080220343452412045933487265,cardNumber:6212261202030400735,dealTime:20200802211409524,InOrOut:0	
userId:736,serialNumber:T2020080220343452432060878758986,cardNumber:6212261202030400736,dealTime:20200802212737524,InOrOut:1	
userId:737,serialNumber:T2020080220343452402050845177001,cardNumber:6212261202030400737,dealTime:20200802210809524,InOrOut:1	
userId:738,serialNumber:T2020080220343452452049271490462,cardNumber:6212261202030400738,dealTime:20200802205301524,InOrOut:0	
userId:739,serialNumber:T2020080220343452442074588132496,cardNumber:6212261202030400739,dealTime:20200802204009524,InOrOut:0	
userId:740,serialNumber:T2020080220343452478063364711601,cardNumber:6212261202030400740,dealTime:20200802204201524,InOrOut:0	
userId:741,serialNumber:T2020080220343452598033326681136,cardNumber:6212261202030400741,dealTime:20200802210633525,InOrOut:0	
userId:742,serialNumber:T2020080220343452568028505045412,cardNumber:6212261202030400742,dealTime:20200802211130525,InOrOut:1	
userId:743,serialNumber:T2020080220343452528013668934032,cardNumber:6212261202030400743,dealTime:20200802210422525,InOrOut:0	
userId:744,serialNumber:T2020080220343452588049437401628,cardNumber:6212261202030400744,dealTime:20200802210144525,InOrOut:1	
userId:745,serialNumber:T2020080220343452518059030587067,cardNumber:6212261202030400745,dealTime:20200802211853525,InOrOut:0	
userId:746,serialNumber:T2020080220343452538028327147106,cardNumber:6212261202030400746,dealTime:20200802213218525,InOrOut:1	
userId:747,serialNumber:T2020080220343452508033666406112,cardNumber:6212261202030400747,dealTime:20200802205512525,InOrOut:1	
userId:748,serialNumber:T2020080220343452558075971931051,cardNumber:6212261202030400748,dealTime:20200802210252525,InOrOut:1	
userId:749,serialNumber:T2020080220343452548018463098409,cardNumber:6212261202030400749,dealTime:20200802205025525,InOrOut:0	
userId:750,serialNumber:T2020080220343452571080924169293,cardNumber:6212261202030400750,dealTime:20200802213156525,InOrOut:1	
userId:751,serialNumber:T2020080220343452591067489964563,cardNumber:6212261202030400751,dealTime:20200802205523525,InOrOut:1	
userId:752,serialNumber:T2020080220343452561022408822463,cardNumber:6212261202030400752,dealTime:20200802211211525,InOrOut:0	
userId:753,serialNumber:T2020080220343452521084578350726,cardNumber:6212261202030400753,dealTime:20200802212503525,InOrOut:1	
userId:754,serialNumber:T2020080220343452581011439538449,cardNumber:6212261202030400754,dealTime:20200802205008525,InOrOut:0	
userId:755,serialNumber:T2020080220343452511017696773128,cardNumber:6212261202030400755,dealTime:20200802204202525,InOrOut:0	
userId:756,serialNumber:T2020080220343452531049229366032,cardNumber:6212261202030400756,dealTime:20200802211517525,InOrOut:0	
userId:757,serialNumber:T2020080220343452501074323967728,cardNumber:6212261202030400757,dealTime:20200802204248526,InOrOut:0	
userId:758,serialNumber:T2020080220343452651028630822484,cardNumber:6212261202030400758,dealTime:20200802205249526,InOrOut:0	
userId:759,serialNumber:T2020080220343452641065805165561,cardNumber:6212261202030400759,dealTime:20200802212538526,InOrOut:1	
userId:760,serialNumber:T2020080220343452673039470642065,cardNumber:6212261202030400760,dealTime:20200802213138526,InOrOut:0	
userId:761,serialNumber:T2020080220343452693033593754171,cardNumber:6212261202030400761,dealTime:20200802212019526,InOrOut:1	
userId:762,serialNumber:T2020080220343452663069258620754,cardNumber:6212261202030400762,dealTime:20200802204722526,InOrOut:0	
userId:763,serialNumber:T2020080220343452623049044967412,cardNumber:6212261202030400763,dealTime:20200802213115526,InOrOut:1	
userId:764,serialNumber:T2020080220343452683060602685421,cardNumber:6212261202030400764,dealTime:20200802203517526,InOrOut:0	
userId:765,serialNumber:T2020080220343452613060346351472,cardNumber:6212261202030400765,dealTime:20200802211807526,InOrOut:0	
userId:766,serialNumber:T2020080220343452633085631419522,cardNumber:6212261202030400766,dealTime:20200802205244526,InOrOut:0	
userId:767,serialNumber:T2020080220343452603042476258263,cardNumber:6212261202030400767,dealTime:20200802210147527,InOrOut:0	
userId:768,serialNumber:T2020080220343452753063989797810,cardNumber:6212261202030400768,dealTime:20200802203820527,InOrOut:0	
userId:769,serialNumber:T2020080220343452743019214108234,cardNumber:6212261202030400769,dealTime:20200802204050527,InOrOut:1	
userId:770,serialNumber:T2020080220343452770033833571310,cardNumber:6212261202030400770,dealTime:20200802211345527,InOrOut:0	
userId:771,serialNumber:T2020080220343452790027862130214,cardNumber:6212261202030400771,dealTime:20200802212835527,InOrOut:1	
userId:772,serialNumber:T2020080220343452760075718238781,cardNumber:6212261202030400772,dealTime:20200802212313527,InOrOut:1	
userId:773,serialNumber:T2020080220343452720087566258960,cardNumber:6212261202030400773,dealTime:20200802213114527,InOrOut:1	
userId:774,serialNumber:T2020080220343452780079335438836,cardNumber:6212261202030400774,dealTime:20200802205305527,InOrOut:1	
userId:775,serialNumber:T2020080220343452710034842743910,cardNumber:6212261202030400775,dealTime:20200802210948527,InOrOut:1	
userId:776,serialNumber:T2020080220343452730045159580600,cardNumber:6212261202030400776,dealTime:20200802204542527,InOrOut:0	
userId:777,serialNumber:T2020080220343452800089090588240,cardNumber:6212261202030400777,dealTime:20200802204516528,InOrOut:1	
userId:778,serialNumber:T2020080220343452850074033529625,cardNumber:6212261202030400778,dealTime:20200802210341528,InOrOut:0	
userId:779,serialNumber:T2020080220343452840012747015040,cardNumber:6212261202030400779,dealTime:20200802204815528,InOrOut:0	
userId:780,serialNumber:T2020080220343452875062544910111,cardNumber:6212261202030400780,dealTime:20200802205031528,InOrOut:1	
userId:781,serialNumber:T2020080220343452895065003275753,cardNumber:6212261202030400781,dealTime:20200802204346528,InOrOut:1	
userId:782,serialNumber:T2020080220343452865076530817040,cardNumber:6212261202030400782,dealTime:20200802211044528,InOrOut:0	
userId:783,serialNumber:T2020080220343452825048455581815,cardNumber:6212261202030400783,dealTime:20200802205610528,InOrOut:1	
userId:784,serialNumber:T2020080220343452885052017211490,cardNumber:6212261202030400784,dealTime:20200802204407528,InOrOut:1	
userId:785,serialNumber:T2020080220343452815082762747765,cardNumber:6212261202030400785,dealTime:20200802213316528,InOrOut:1	
userId:786,serialNumber:T2020080220343452835050423567964,cardNumber:6212261202030400786,dealTime:20200802203902528,InOrOut:1	
userId:787,serialNumber:T2020080220343452805010339388207,cardNumber:6212261202030400787,dealTime:20200802212614529,InOrOut:1	
userId:788,serialNumber:T2020080220343452955087929701319,cardNumber:6212261202030400788,dealTime:20200802205137529,InOrOut:1	
userId:789,serialNumber:T2020080220343452945057982859716,cardNumber:6212261202030400789,dealTime:20200802205832529,InOrOut:0	
userId:790,serialNumber:T2020080220343452974026670788450,cardNumber:6212261202030400790,dealTime:20200802203606529,InOrOut:0	
userId:791,serialNumber:T2020080220343452994070859692348,cardNumber:6212261202030400791,dealTime:20200802205333529,InOrOut:1	
userId:792,serialNumber:T2020080220343452964045950064582,cardNumber:6212261202030400792,dealTime:20200802205806529,InOrOut:0	
userId:793,serialNumber:T2020080220343452924036780945645,cardNumber:6212261202030400793,dealTime:20200802211403529,InOrOut:1	
userId:794,serialNumber:T2020080220343452984069484128724,cardNumber:6212261202030400794,dealTime:20200802212822529,InOrOut:1	
userId:795,serialNumber:T2020080220343452914051322278557,cardNumber:6212261202030400795,dealTime:20200802210200529,InOrOut:1	
userId:796,serialNumber:T2020080220343452934031945478582,cardNumber:6212261202030400796,dealTime:20200802213009529,InOrOut:0	
userId:797,serialNumber:T2020080220343452904015321892530,cardNumber:6212261202030400797,dealTime:20200802212520529,InOrOut:1	
userId:798,serialNumber:T2020080220343452954088290596616,cardNumber:6212261202030400798,dealTime:20200802211826529,InOrOut:1	
userId:799,serialNumber:T2020080220343452944083496327181,cardNumber:6212261202030400799,dealTime:20200802210730530,InOrOut:1	
userId:800,serialNumber:T2020080220343453077548383518608,cardNumber:6212261202030400800,dealTime:20200802205435530,InOrOut:1	
userId:801,serialNumber:T2020080220343453097560278053325,cardNumber:6212261202030400801,dealTime:20200802204513530,InOrOut:1	
userId:802,serialNumber:T2020080220343453067558959709316,cardNumber:6212261202030400802,dealTime:20200802210516530,InOrOut:1	
userId:803,serialNumber:T2020080220343453027545864609030,cardNumber:6212261202030400803,dealTime:20200802211530530,InOrOut:1	
userId:804,serialNumber:T2020080220343453087558311835330,cardNumber:6212261202030400804,dealTime:20200802211430530,InOrOut:1	
userId:805,serialNumber:T2020080220343453017518576717199,cardNumber:6212261202030400805,dealTime:20200802211754530,InOrOut:0	
userId:806,serialNumber:T2020080220343453037569789165274,cardNumber:6212261202030400806,dealTime:20200802204620530,InOrOut:1	
userId:807,serialNumber:T2020080220343453007564963852302,cardNumber:6212261202030400807,dealTime:20200802203836530,InOrOut:0	
userId:808,serialNumber:T2020080220343453057514378089146,cardNumber:6212261202030400808,dealTime:20200802203531530,InOrOut:1	
userId:809,serialNumber:T2020080220343453047528977849756,cardNumber:6212261202030400809,dealTime:20200802204557530,InOrOut:1	
userId:810,serialNumber:T2020080220343453079561328619694,cardNumber:6212261202030400810,dealTime:20200802211800530,InOrOut:0	
userId:811,serialNumber:T2020080220343453199567322437178,cardNumber:6212261202030400811,dealTime:20200802210316531,InOrOut:1	
userId:812,serialNumber:T2020080220343453169543275145659,cardNumber:6212261202030400812,dealTime:20200802205124531,InOrOut:0	
userId:813,serialNumber:T2020080220343453129585139716279,cardNumber:6212261202030400813,dealTime:20200802204309531,InOrOut:0	
userId:814,serialNumber:T2020080220343453189581742406644,cardNumber:6212261202030400814,dealTime:20200802211332531,InOrOut:1	
userId:815,serialNumber:T2020080220343453119571978900299,cardNumber:6212261202030400815,dealTime:20200802205242531,InOrOut:1	
userId:816,serialNumber:T2020080220343453139584414633860,cardNumber:6212261202030400816,dealTime:20200802212742531,InOrOut:0	
userId:817,serialNumber:T2020080220343453109561090834572,cardNumber:6212261202030400817,dealTime:20200802204318531,InOrOut:1	
userId:818,serialNumber:T2020080220343453159522285049306,cardNumber:6212261202030400818,dealTime:20200802213329531,InOrOut:0	
userId:819,serialNumber:T2020080220343453149559974336708,cardNumber:6212261202030400819,dealTime:20200802213152531,InOrOut:1	
userId:820,serialNumber:T2020080220343453176534988257134,cardNumber:6212261202030400820,dealTime:20200802211958531,InOrOut:0	
userId:821,serialNumber:T2020080220343453196536380600343,cardNumber:6212261202030400821,dealTime:20200802210244531,InOrOut:0	
userId:822,serialNumber:T2020080220343453166572427073846,cardNumber:6212261202030400822,dealTime:20200802210051531,InOrOut:1	
userId:823,serialNumber:T2020080220343453126517634473240,cardNumber:6212261202030400823,dealTime:20200802213332531,InOrOut:0	
userId:824,serialNumber:T2020080220343453186573136141880,cardNumber:6212261202030400824,dealTime:20200802203952531,InOrOut:0	
userId:825,serialNumber:T2020080220343453116587390015359,cardNumber:6212261202030400825,dealTime:20200802211854531,InOrOut:1	
userId:826,serialNumber:T2020080220343453236583011508375,cardNumber:6212261202030400826,dealTime:20200802203721532,InOrOut:1	
userId:827,serialNumber:T2020080220343453206575728942879,cardNumber:6212261202030400827,dealTime:20200802204937532,InOrOut:1	
userId:828,serialNumber:T2020080220343453256531354262189,cardNumber:6212261202030400828,dealTime:20200802211154532,InOrOut:1	
userId:829,serialNumber:T2020080220343453246541250449913,cardNumber:6212261202030400829,dealTime:20200802212841532,InOrOut:0	
userId:830,serialNumber:T2020080220343453272525711969257,cardNumber:6212261202030400830,dealTime:20200802203435532,InOrOut:0	
userId:831,serialNumber:T2020080220343453292512053771153,cardNumber:6212261202030400831,dealTime:20200802204428532,InOrOut:1	
userId:832,serialNumber:T2020080220343453262532509198505,cardNumber:6212261202030400832,dealTime:20200802211102532,InOrOut:0	
userId:833,serialNumber:T2020080220343453222525673569373,cardNumber:6212261202030400833,dealTime:20200802210344532,InOrOut:0	
userId:834,serialNumber:T2020080220343453282530176090389,cardNumber:6212261202030400834,dealTime:20200802213323532,InOrOut:1	
userId:835,serialNumber:T2020080220343453212519157050515,cardNumber:6212261202030400835,dealTime:20200802211728532,InOrOut:1	
userId:836,serialNumber:T2020080220343453232544529193078,cardNumber:6212261202030400836,dealTime:20200802205056532,InOrOut:1	
userId:837,serialNumber:T2020080220343453202550489278238,cardNumber:6212261202030400837,dealTime:20200802203829532,InOrOut:0	
userId:838,serialNumber:T2020080220343453252587489400243,cardNumber:6212261202030400838,dealTime:20200802212057532,InOrOut:1	
userId:839,serialNumber:T2020080220343453242516631787307,cardNumber:6212261202030400839,dealTime:20200802211034533,InOrOut:0	
userId:840,serialNumber:T2020080220343453378580517640109,cardNumber:6212261202030400840,dealTime:20200802213405533,InOrOut:1	
userId:841,serialNumber:T2020080220343453398552085014511,cardNumber:6212261202030400841,dealTime:20200802211820533,InOrOut:1	
userId:842,serialNumber:T2020080220343453368564983341996,cardNumber:6212261202030400842,dealTime:20200802204811533,InOrOut:0	
userId:843,serialNumber:T2020080220343453328525992956654,cardNumber:6212261202030400843,dealTime:20200802205912533,InOrOut:0	
userId:844,serialNumber:T2020080220343453488540736842132,cardNumber:6212261202030400844,dealTime:20200802212632534,InOrOut:0	
userId:845,serialNumber:T2020080220343453418558465678295,cardNumber:6212261202030400845,dealTime:20200802204419534,InOrOut:1	
userId:846,serialNumber:T2020080220343453438546923388584,cardNumber:6212261202030400846,dealTime:20200802210952534,InOrOut:0	
userId:847,serialNumber:T2020080220343453408581987970988,cardNumber:6212261202030400847,dealTime:20200802205758534,InOrOut:1	
userId:848,serialNumber:T2020080220343453458551158794445,cardNumber:6212261202030400848,dealTime:20200802204535534,InOrOut:1	
userId:849,serialNumber:T2020080220343453448562709078938,cardNumber:6212261202030400849,dealTime:20200802211006534,InOrOut:1	
userId:850,serialNumber:T2020080220343453471547954506858,cardNumber:6212261202030400850,dealTime:20200802204102534,InOrOut:1	
userId:851,serialNumber:T2020080220343453491548712992210,cardNumber:6212261202030400851,dealTime:20200802212252534,InOrOut:1	
userId:852,serialNumber:T2020080220343453461518291464671,cardNumber:6212261202030400852,dealTime:20200802204755534,InOrOut:1	
userId:853,serialNumber:T2020080220343453421510106478183,cardNumber:6212261202030400853,dealTime:20200802204727534,InOrOut:0	
userId:854,serialNumber:T2020080220343453481527909140283,cardNumber:6212261202030400854,dealTime:20200802204302534,InOrOut:1	
userId:855,serialNumber:T2020080220343453511529242163613,cardNumber:6212261202030400855,dealTime:20200802211319535,InOrOut:0	
userId:856,serialNumber:T2020080220343453531583212880486,cardNumber:6212261202030400856,dealTime:20200802211753535,InOrOut:0	
userId:857,serialNumber:T2020080220343453501565810163875,cardNumber:6212261202030400857,dealTime:20200802210856535,InOrOut:1	
userId:858,serialNumber:T2020080220343453551542229256212,cardNumber:6212261202030400858,dealTime:20200802210003535,InOrOut:1	
userId:859,serialNumber:T2020080220343453541531749084165,cardNumber:6212261202030400859,dealTime:20200802212030535,InOrOut:1	
userId:860,serialNumber:T2020080220343453573566656990750,cardNumber:6212261202030400860,dealTime:20200802203811535,InOrOut:1	
userId:861,serialNumber:T2020080220343453593555977318265,cardNumber:6212261202030400861,dealTime:20200802210608535,InOrOut:1	
userId:862,serialNumber:T2020080220343453563557242746754,cardNumber:6212261202030400862,dealTime:20200802212608535,InOrOut:0	
userId:863,serialNumber:T2020080220343453523524996123277,cardNumber:6212261202030400863,dealTime:20200802211442535,InOrOut:0	
userId:864,serialNumber:T2020080220343453583543985028868,cardNumber:6212261202030400864,dealTime:20200802213030535,InOrOut:1	
userId:865,serialNumber:T2020080220343453613546006154460,cardNumber:6212261202030400865,dealTime:20200802203708536,InOrOut:1	
userId:866,serialNumber:T2020080220343453633566070458014,cardNumber:6212261202030400866,dealTime:20200802210238536,InOrOut:1	
userId:867,serialNumber:T2020080220343453603555941637798,cardNumber:6212261202030400867,dealTime:20200802211158536,InOrOut:1	
userId:868,serialNumber:T2020080220343453653517088837858,cardNumber:6212261202030400868,dealTime:20200802210650536,InOrOut:1	
userId:869,serialNumber:T2020080220343453643584474822818,cardNumber:6212261202030400869,dealTime:20200802210829536,InOrOut:0	
userId:870,serialNumber:T2020080220343453670574564048381,cardNumber:6212261202030400870,dealTime:20200802213023536,InOrOut:0	
userId:871,serialNumber:T2020080220343453690539927454728,cardNumber:6212261202030400871,dealTime:20200802205237536,InOrOut:0	
userId:872,serialNumber:T2020080220343453660538918790540,cardNumber:6212261202030400872,dealTime:20200802211337536,InOrOut:0	
userId:873,serialNumber:T2020080220343453620523486969420,cardNumber:6212261202030400873,dealTime:20200802204827536,InOrOut:1	
userId:874,serialNumber:T2020080220343453680559336557879,cardNumber:6212261202030400874,dealTime:20200802204303536,InOrOut:1	
userId:875,serialNumber:T2020080220343453610512748967071,cardNumber:6212261202030400875,dealTime:20200802212511536,InOrOut:0	
userId:876,serialNumber:T2020080220343453630542464335378,cardNumber:6212261202030400876,dealTime:20200802213029536,InOrOut:1	
userId:877,serialNumber:T2020080220343453600569980485539,cardNumber:6212261202030400877,dealTime:20200802212245536,InOrOut:0	
userId:878,serialNumber:T2020080220343453650566252519238,cardNumber:6212261202030400878,dealTime:20200802210721536,InOrOut:0	
userId:879,serialNumber:T2020080220343453740567357667225,cardNumber:6212261202030400879,dealTime:20200802210316537,InOrOut:1	
userId:880,serialNumber:T2020080220343453775567123469832,cardNumber:6212261202030400880,dealTime:20200802203958537,InOrOut:1	
userId:881,serialNumber:T2020080220343453795540548405899,cardNumber:6212261202030400881,dealTime:20200802205130537,InOrOut:1	
userId:882,serialNumber:T2020080220343453765571733369770,cardNumber:6212261202030400882,dealTime:20200802205623537,InOrOut:0	
userId:883,serialNumber:T2020080220343453725581117757762,cardNumber:6212261202030400883,dealTime:20200802210436537,InOrOut:1	
userId:884,serialNumber:T2020080220343453785588508317517,cardNumber:6212261202030400884,dealTime:20200802210946537,InOrOut:1	
userId:885,serialNumber:T2020080220343453715574480876656,cardNumber:6212261202030400885,dealTime:20200802204449537,InOrOut:0	
userId:886,serialNumber:T2020080220343453735573927488201,cardNumber:6212261202030400886,dealTime:20200802210654537,InOrOut:0	
userId:887,serialNumber:T2020080220343453705532130603937,cardNumber:6212261202030400887,dealTime:20200802213313537,InOrOut:0	
userId:888,serialNumber:T2020080220343453755518156864968,cardNumber:6212261202030400888,dealTime:20200802212857537,InOrOut:1	
userId:889,serialNumber:T2020080220343453745542098820975,cardNumber:6212261202030400889,dealTime:20200802211724537,InOrOut:1	
userId:890,serialNumber:T2020080220343453774517542259455,cardNumber:6212261202030400890,dealTime:20200802212038537,InOrOut:1	
userId:891,serialNumber:T2020080220343453794515714172884,cardNumber:6212261202030400891,dealTime:20200802210149537,InOrOut:1	
userId:892,serialNumber:T2020080220343453864556981901539,cardNumber:6212261202030400892,dealTime:20200802205339538,InOrOut:0	
userId:893,serialNumber:T2020080220343453824569369557222,cardNumber:6212261202030400893,dealTime:20200802210158538,InOrOut:1	
userId:894,serialNumber:T2020080220343453884570413287815,cardNumber:6212261202030400894,dealTime:20200802204133538,InOrOut:0	
userId:895,serialNumber:T2020080220343453814539022616400,cardNumber:6212261202030400895,dealTime:20200802211506538,InOrOut:0	
userId:896,serialNumber:T2020080220343453834532573244618,cardNumber:6212261202030400896,dealTime:20200802210853538,InOrOut:1	
userId:897,serialNumber:T2020080220343453804556361310015,cardNumber:6212261202030400897,dealTime:20200802203536538,InOrOut:0	
userId:898,serialNumber:T2020080220343453854558293731970,cardNumber:6212261202030400898,dealTime:20200802211411538,InOrOut:0	
userId:899,serialNumber:T2020080220343453944574285385732,cardNumber:6212261202030400899,dealTime:20200802205529539,InOrOut:1	
userId:900,serialNumber:T2020080220343453977423434926009,cardNumber:6212261202030400900,dealTime:20200802211646539,InOrOut:0	
userId:901,serialNumber:T2020080220343453997441738297798,cardNumber:6212261202030400901,dealTime:20200802204051539,InOrOut:0	
userId:902,serialNumber:T2020080220343453967438095586482,cardNumber:6212261202030400902,dealTime:20200802212755539,InOrOut:1	
userId:903,serialNumber:T2020080220343453927427722160629,cardNumber:6212261202030400903,dealTime:20200802211441539,InOrOut:0	
userId:904,serialNumber:T2020080220343453987482748432495,cardNumber:6212261202030400904,dealTime:20200802213243539,InOrOut:0	
userId:905,serialNumber:T2020080220343453917465240194440,cardNumber:6212261202030400905,dealTime:20200802211158539,InOrOut:1	
userId:906,serialNumber:T2020080220343453937485629995163,cardNumber:6212261202030400906,dealTime:20200802204022539,InOrOut:0	
userId:907,serialNumber:T2020080220343453907437152522531,cardNumber:6212261202030400907,dealTime:20200802204437539,InOrOut:1	
userId:908,serialNumber:T2020080220343453957451741145980,cardNumber:6212261202030400908,dealTime:20200802212915539,InOrOut:1	
userId:909,serialNumber:T2020080220343453947448474604757,cardNumber:6212261202030400909,dealTime:20200802204743539,InOrOut:1	
userId:910,serialNumber:T2020080220343453979422678094788,cardNumber:6212261202030400910,dealTime:20200802205134539,InOrOut:1	
userId:911,serialNumber:T2020080220343453999478033657758,cardNumber:6212261202030400911,dealTime:20200802203816540,InOrOut:0	
userId:912,serialNumber:T2020080220343454069432758046334,cardNumber:6212261202030400912,dealTime:20200802205343540,InOrOut:0	
userId:913,serialNumber:T2020080220343454029453526227587,cardNumber:6212261202030400913,dealTime:20200802212817540,InOrOut:0	
userId:914,serialNumber:T2020080220343454089431658976469,cardNumber:6212261202030400914,dealTime:20200802205927540,InOrOut:0	
userId:915,serialNumber:T2020080220343454019470139454518,cardNumber:6212261202030400915,dealTime:20200802203453541,InOrOut:1	
userId:916,serialNumber:T2020080220343454139486747639550,cardNumber:6212261202030400916,dealTime:20200802211435541,InOrOut:1	
userId:917,serialNumber:T2020080220343454109434298365876,cardNumber:6212261202030400917,dealTime:20200802212655541,InOrOut:1	
userId:918,serialNumber:T2020080220343454159460665043619,cardNumber:6212261202030400918,dealTime:20200802213159541,InOrOut:1	
userId:919,serialNumber:T2020080220343454149437747623404,cardNumber:6212261202030400919,dealTime:20200802211006541,InOrOut:1	
userId:920,serialNumber:T2020080220343454176481445272016,cardNumber:6212261202030400920,dealTime:20200802204641541,InOrOut:1	
userId:921,serialNumber:T2020080220343454196483857849005,cardNumber:6212261202030400921,dealTime:20200802211441541,InOrOut:0	
userId:922,serialNumber:T2020080220343454166424841361844,cardNumber:6212261202030400922,dealTime:20200802212343541,InOrOut:0	
userId:923,serialNumber:T2020080220343454126414760774267,cardNumber:6212261202030400923,dealTime:20200802212722541,InOrOut:1	
userId:924,serialNumber:T2020080220343454186486973150699,cardNumber:6212261202030400924,dealTime:20200802210656541,InOrOut:1	
userId:925,serialNumber:T2020080220343454116426632563504,cardNumber:6212261202030400925,dealTime:20200802210742541,InOrOut:0	
userId:926,serialNumber:T2020080220343454236457354045395,cardNumber:6212261202030400926,dealTime:20200802211452542,InOrOut:0	
userId:927,serialNumber:T2020080220343454206423513198987,cardNumber:6212261202030400927,dealTime:20200802212718542,InOrOut:1	
userId:928,serialNumber:T2020080220343454256476906132920,cardNumber:6212261202030400928,dealTime:20200802213413542,InOrOut:0	
userId:929,serialNumber:T2020080220343454246481437829539,cardNumber:6212261202030400929,dealTime:20200802212541542,InOrOut:1	
userId:930,serialNumber:T2020080220343454272431842896710,cardNumber:6212261202030400930,dealTime:20200802205854542,InOrOut:1	
userId:931,serialNumber:T2020080220343454392488736846353,cardNumber:6212261202030400931,dealTime:20200802203627543,InOrOut:1	
userId:932,serialNumber:T2020080220343454362479039329845,cardNumber:6212261202030400932,dealTime:20200802205431543,InOrOut:1	
userId:933,serialNumber:T2020080220343454322432860307416,cardNumber:6212261202030400933,dealTime:20200802203505543,InOrOut:1	
userId:934,serialNumber:T2020080220343454382433215618075,cardNumber:6212261202030400934,dealTime:20200802205238543,InOrOut:0	
userId:935,serialNumber:T2020080220343454312457214529645,cardNumber:6212261202030400935,dealTime:20200802211151543,InOrOut:1	
userId:936,serialNumber:T2020080220343454332488854193319,cardNumber:6212261202030400936,dealTime:20200802205719543,InOrOut:1	
userId:937,serialNumber:T2020080220343454302443132538173,cardNumber:6212261202030400937,dealTime:20200802205114543,InOrOut:0	
userId:938,serialNumber:T2020080220343454352463901553286,cardNumber:6212261202030400938,dealTime:20200802204549543,InOrOut:0	
userId:939,serialNumber:T2020080220343454342455328238288,cardNumber:6212261202030400939,dealTime:20200802205403543,InOrOut:1	
userId:940,serialNumber:T2020080220343454478423224969769,cardNumber:6212261202030400940,dealTime:20200802212720544,InOrOut:1	
userId:941,serialNumber:T2020080220343454498458332162529,cardNumber:6212261202030400941,dealTime:20200802204715544,InOrOut:0	
userId:942,serialNumber:T2020080220343454468439837632653,cardNumber:6212261202030400942,dealTime:20200802204615544,InOrOut:1	
userId:943,serialNumber:T2020080220343454428483002398223,cardNumber:6212261202030400943,dealTime:20200802205356544,InOrOut:1	
